Price,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Rolling_17d_Return
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,,
10/23/13,141.8351898,174.5700073,174.8899994,173.9600067,174.8099976,105484000,-0.004788419,0.54356955,0.0390458
10/24/13,142.3064117,175.1499939,175.3699951,174.5099945,174.9199982,70350000,0.00332232,0.548697782,0.034309164
10/25/13,142.9563904,175.9499969,176,175.1699982,175.5099945,93625000,0.004567459,0.555771395,0.0400165
10/28/13,143.1838837,176.2299957,176.4700012,175.6999969,175.8899994,84979000,0.001591347,0.558247168,0.051366103
10/29/13,143.9476318,177.1699982,177.2400055,176.3800049,176.6300049,87401000,0.005334037,0.566558917,0.049025728
10/30/13,143.232666,176.2899933,177.5099945,175.6600037,177.3800049,140002000,-0.004966847,0.558778059,0.052918047
10/31/13,142.8263702,175.7899933,176.8899994,175.5299988,176.1499939,133795000,-0.002836614,0.554356407,0.062303321
11/1/13,143.1676636,176.2100067,176.6100006,175.2200012,176.0200043,142805000,0.002389568,0.558070647,0.064070097
11/4/13,143.6714478,176.8300018,176.8999939,175.9799957,176.6900024,85677000,0.003518841,0.56355325,0.045280317
11/5/13,143.2163544,176.2700043,176.75,175.5700073,176.1399994,85825000,-0.003167598,0.558600542,0.035298985
11/6/13,143.9476318,177.1699982,177.5,176.5399933,177.0299988,87348000,0.005106103,0.566558917,0.036445406
11/7/13,142.1276703,174.9299927,177.6399994,174.7599945,177.5,157000000,-0.01264322,0.546752568,0.030818836
11/8/13,144.0451202,177.2899933,177.3099976,174.8500061,174.8699951,136713000,0.013491039,0.567619867,0.03033663
11/11/13,144.0695038,177.3200073,177.5299988,176.9100037,177.1199951,62614000,0.000169277,0.567885229,0.023669737
11/12/13,143.7770386,176.9600067,177.3600006,176.3699951,176.9400024,83990000,-0.002030029,0.564702378,0.014737024
11/13/13,144.9307098,178.3800049,178.4299927,176.0899963,176.0899963,103844000,0.00802403,0.577257596,0.022820925
11/14/13,145.6538391,179.2700043,179.4199982,178.25,178.5399933,103435000,0.004989483,0.585127296,0.022005806
11/15/13,146.2875824,180.0500031,180.1199951,179.3300018,179.5599976,102818000,0.004351024,0.592024222,0.031391311
11/18/13,145.7757416,179.4199982,180.5,179.0200043,180.3500061,104796000,-0.003498867,0.586453941,0.024379294
11/19/13,145.4588165,179.0299988,179.8699951,178.7200012,179.3300018,93891000,-0.002174059,0.583004896,0.017504822
11/20/13,145.0038147,178.4700012,179.9299927,177.9799957,179.3899994,124909000,-0.003128046,0.578053185,0.012710446
11/21/13,146.1738892,179.9100037,180.0500031,178.8600006,178.9700012,92841000,0.008069267,0.590786917,0.015465745
11/22/13,146.9050751,180.8099976,180.8300018,179.7700043,179.9799957,81296000,0.005002165,0.598744295,0.025639466
11/25/13,146.7588654,180.6300049,181.1699982,180.3699951,181.1300049,79486000,-0.000995267,0.597153119,0.027533397
11/26/13,146.7994385,180.6799927,181.2200012,180.4100037,180.7200012,86994000,0.000276461,0.597594669,0.025367285
11/27/13,147.1569519,181.1199951,181.2400055,180.6499939,180.8699951,58800000,0.002435387,0.60148543,0.024260242
11/29/13,147.0594177,181,181.75,180.8000031,181.3200073,55870900,-0.00066279,0.600423982,0.02683397
12/2/13,146.6775665,180.5299988,181.4299927,180.25,181.0899963,99726000,-0.002596578,0.596268357,0.018964777
12/3/13,146.043869,179.75,180.3899994,179.1699982,179.9400024,116563000,-0.004320344,0.589371929,0.027554091
12/4/13,146.0275726,179.7299957,180.4799957,178.3500061,179.1000061,123033000,-0.000111586,0.589194578,0.013762718
12/5/13,145.3857269,178.9400024,179.7400055,178.7700043,179.4100037,106934000,-0.004395373,0.582209474,0.009136029
12/6/13,147.0107117,180.9400024,181.1100006,180.1499939,180.6699982,127728000,0.011177058,0.599893922,0.022490887
12/9/13,147.3844299,181.3999939,181.6699982,181.1600037,181.4700012,70124000,0.002542116,0.603961037,0.016930298
12/10/13,146.8562775,180.75,181.3600006,180.6399994,180.9799957,80976000,-0.003583502,0.598213239,0.008255453
12/11/13,145.2070007,178.7200012,180.8500061,178.5,180.8200073,130591000,-0.01123055,0.580264426,-0.007386694
12/12/13,144.7276001,178.1300049,178.8600006,177.7599945,178.6399994,115565000,-0.003301498,0.575047186,-0.007190095
12/13/13,144.7113342,178.1100006,178.6600037,177.7700043,178.5,107808000,-0.00011239,0.574870167,-0.00513879
12/16/13,145.6132507,179.2200012,179.8099976,178.8999939,178.9499969,96195000,0.006232522,0.584685579,0.004202897
12/17/13,145.1501312,178.6499939,179.4100037,178.25,179.3800049,89886000,-0.003180476,0.579645524,-0.007003699
12/18/13,147.6281891,181.6999969,181.7299957,177.3200073,178.9199982,234906000,0.017072378,0.606613829,0.004922322
12/19/13,147.4575958,181.4900055,181.6999969,180.7100067,181.1799927,136531200,-0.00115556,0.60475729,0.004761078
12/20/13,148.3153076,181.5599976,181.9900055,180.5700073,180.6900024,197087000,0.005816667,0.614091629,0.010326124
12/23/13,149.1076813,182.5299988,182.6399994,182.0700073,182.4499969,85598000,0.005342494,0.622714904,0.013256114
12/24/13,149.434433,182.9299927,183.0099945,182.5299988,182.5399933,45368800,0.002191381,0.626270891,0.016150039
12/26/13,150.1941833,183.8600006,183.9600067,183.3200073,183.3399963,63365000,0.005084172,0.634539132,0.023975151
12/27/13,150.1860199,183.8500061,184.1799927,183.6600037,184.1000061,61814000,-5.44E-05,0.63445029,0.028362374
12/30/13,150.1614838,183.8200073,184.0200043,183.5800018,183.8699951,56857000,-0.000163372,0.634183267,0.028309114
12/31/13,150.8721771,184.6900024,184.6900024,183.9299927,184.0700073,86119900,0.004732861,0.641917629,0.0377372
1/2/14,149.4262695,182.9199982,184.0700073,182.4799957,183.9799957,119636900,-0.00958366,0.626182049,0.016431169
1/3/14,149.4017639,182.8899994,183.6000061,182.6300049,183.2299957,81390600,-0.000163998,0.625915358,0.013687565
1/6/14,148.9688721,182.3600006,183.5599976,182.0800018,183.4900055,108028200,-0.002897502,0.621204266,0.014385457
1/7/14,149.8837738,183.4799957,183.7899933,182.9499969,183.0899963,86144200,0.006141563,0.631160994,0.032207628
1/8/14,149.9163971,183.5200043,183.8300018,182.8899994,183.4499969,96582300,0.000217657,0.631516029,0.035852159
1/9/14,150.0144196,183.6399994,184.1300049,182.8000031,184.1100006,90683400,0.000653847,0.632582791,0.036645957
1/10/14,150.4228821,184.1399994,184.2200012,183.0099945,183.9499969,102026400,0.002722822,0.637028023,0.033030176
1/13/14,148.4215393,181.6900024,184.1799927,181.3399963,183.6699982,149892000,-0.013304776,0.615247732,0.022538099
1/14/14,150.0389862,183.6699982,183.7700043,181.9499969,182.2899933,105016100,0.010897656,0.632850146,0.016330195
1/15/14,150.8476257,184.6600037,184.9400024,183.7100067,184.1000061,98525800,0.005389529,0.64165044,0.022989863
1/16/14,150.6516113,184.4199982,184.6600037,183.8300018,184.2799988,72290600,-0.00129942,0.639517247,0.015752276
1/17/14,150.0144196,183.6399994,184.4499969,183.3200073,184.1000061,107848700,-0.004229572,0.632582791,0.006081097
1/21/14,150.4555969,184.1799927,184.7700043,183.0500031,184.6999969,88621200,0.0029409,0.637384053,0.006833525
1/22/14,150.5535889,184.3000031,184.5700073,183.9100037,184.4900055,61270900,0.000651301,0.638450484,0.002392939
1/23/14,149.3200836,182.7899933,183.3999939,181.8200073,183.3699951,132496900,-0.008193131,0.625026445,-0.005765758
1/24/14,146.134201,178.8899994,181.6600037,178.8300018,181.6000061,208677100,-0.021335928,0.590354997,-0.026819678
1/27/14,145.4152985,178.0099945,179.5200043,177.1199951,179.0599976,180843100,-0.004919468,0.582531296,-0.036168887
1/28/14,146.28125,179.0700073,179.3000031,178.1199951,178.1399994,110463200,0.005955024,0.591955308,-0.0210473
1/29/14,144.8762054,177.3500061,178.5500031,176.8800049,177.5800018,216597300,-0.00960509,0.576664434,-0.030291198
1/30/14,146.4118958,179.2299957,179.8099976,178.2599945,178.8300018,118938100,0.010600017,0.593377104,-0.017164501
1/31/14,145.554184,178.1799927,179.2899933,176.9199982,177.0099945,194677900,-0.005858211,0.584042765,-0.028886315
2/3/14,142.2784576,174.1699982,178.3699951,173.8300018,177.9700012,254837100,-0.022505202,0.548393562,-0.050947992
2/4/14,143.2751007,175.3899994,175.8399963,174.1100006,174.9499969,165012400,0.007004877,0.559239868,-0.044924474
2/5/14,143.0953369,175.1699982,175.5599976,173.7100067,174.7799988,164230500,-0.001254676,0.557283528,-0.048712969
2/6/14,144.9823608,177.4799957,177.4799957,175.2200012,175.5800018,132877600,0.01318718,0.577819706,-0.023171694
2/7/14,146.7794952,179.6799927,179.8699951,177.7299957,178.3099976,170787200,0.012395538,0.59737763,-0.021724293
2/10/14,147.049118,180.0099945,180.0700073,179.2100067,179.6999969,92218800,0.001836924,0.600311892,-0.02518109
2/11/14,148.6583862,181.9799957,182.4400024,180.0399933,180.1600037,117814100,0.010943746,0.617825299,-0.013230692
2/12/14,148.7319183,182.0700073,182.8300018,181.7100067,182.25,94717700,0.000494638,0.618625537,-0.008549186
2/13/14,149.4998016,183.0099945,183.1999969,180.8300018,180.8399963,100542200,0.005162868,0.626982287,-0.006352674
2/14/14,150.3248444,184.0200043,184.3600006,182.6699982,182.8399963,96498400,0.005518688,0.635961094,-0.001519356
2/18/14,150.5045471,184.2400055,184.4900055,183.6499939,184.1799927,80460900,0.00119543,0.637916771,0.007932379
2/19/14,149.5080566,183.0200043,184.9499969,182.8699951,183.7599945,126524300,-0.006620999,0.627072125,0.023087378
2/20/14,150.3902283,184.1000061,184.5200043,182.6000061,183.2700043,104998100,0.005900496,0.636672657,0.034211874
2/21/14,150.2186737,183.8899994,184.8899994,183.8000031,184.4499969,118116400,-0.001140729,0.634805656,0.026916804
2/24/14,151.0518646,184.9100037,186.1499939,184.1999969,184.2799988,114063900,0.00554652,0.643873139,0.042627146
2/25/14,150.9946899,184.8399963,185.5899963,184.2299957,185.0599976,117085000,-0.00037851,0.643250916,0.031300696
2/26/14,151.0028992,184.8500061,185.6000061,184.3300018,185.1100006,98677200,5.44E-05,0.643340256,0.037434274
2/27/14,151.7952728,185.8200073,185.8699951,184.3699951,184.5800018,93880800,0.005247407,0.651963531,0.066888659
2/28/14,152.1792145,186.2899933,187.1499939,185.0500031,185.7899933,150842000,0.002529339,0.656141906,0.062146973
3/3/14,151.1091156,184.9799957,185.4499969,183.75,184.6499939,167748500,-0.007031833,0.644496192,0.056003074
3/4/14,153.233017,187.5800018,187.9799957,186.75,186.7899933,167545900,0.014055415,0.667610269,0.056908
3/5/14,153.3718872,187.75,188.0700073,187.4499969,187.7400055,88376900,0.000906268,0.669121571,0.044913576
3/6/14,153.7230988,188.1799927,188.6100006,187.7799988,188.2100067,82516500,0.002289934,0.67294375,0.045386064
3/7/14,153.7885132,188.2599945,188.9600067,187.4299927,188.9600067,114513500,0.000425534,0.673655645,0.034509503
3/10/14,153.7068481,188.1600037,188.2299957,187.0800018,187.9700012,74939200,-0.000531022,0.672766897,0.033448972
3/11/14,152.947113,187.2299957,188.7100067,186.8000031,188.4400024,99009100,-0.004942754,0.664498822,0.02305897
3/12/14,152.9878998,187.2799988,187.3500061,185.8999939,186.3200073,104824400,0.000266672,0.664942698,0.017715338
3/13/14,151.2724762,185.1799927,187.9900055,184.6600037,187.8399963,155014300,-0.011212806,0.646274019,0.005102365
3/14/14,150.8476257,184.6600037,185.8000031,184.4400024,184.8500061,153919600,-0.002808511,0.64165044,0.008959846
3/17/14,152.2118683,186.3300018,186.7700043,185.5099945,185.5899963,98359500,0.009043845,0.656497272,0.012112755
3/18/14,153.2983398,187.6600037,187.9100037,186.5099945,186.7100067,101804600,0.00713789,0.668321167,0.02050122
3/19/14,152.4814758,186.6600037,187.9400024,185.4700012,187.6799927,176267300,-0.00532859,0.659431368,0.009464373
3/20/14,153.3718872,187.75,187.8899994,185.9199982,186.25,117241000,0.005839472,0.669121571,0.015743582
3/21/14,152.7770081,186.1999969,189.0200043,186.0299988,187.7100067,163128000,-0.003878671,0.662647597,0.01174884
3/24/14,152.1452179,185.4299927,187.0700073,184.6199951,186.8399963,121411000,-0.004135375,0.655771927,0.002305375
3/25/14,152.8672791,186.3099976,186.9400024,185.2700043,186.3699951,103852000,0.004745868,0.663630002,0.00452141
3/26/14,151.767807,184.9700012,187.3399963,184.9199982,187.0399933,119843000,-0.007192331,0.651664625,0.004359045
3/27/14,151.4478149,184.5800018,185.3399963,183.8999939,184.75,142383000,-0.002108432,0.648182203,-0.011650244
3/28/14,152.1944275,185.4900055,186.4199982,185,185.1100006,101642000,0.004929834,0.656307467,-0.007677155
3/31/14,153.4416504,187.0099945,187.3000031,185.5200043,186.6699982,99745000,0.008194931,0.669880793,-0.001830879
4/1/14,154.4590607,188.25,188.3600006,187,187.6199951,89193000,0.0066306,0.680953105,0.004360192
4/2/14,154.9759674,188.8800049,189.1300049,188.1399994,188.4900055,78774000,0.003346561,0.686578518,0.008256752
4/3/14,154.7708588,188.6300049,189.2200012,188.0500031,189.1699982,77435000,-0.001323487,0.684346354,0.011924028
4/4/14,152.9411469,186.3999939,189.6999969,186.1000061,189.6600037,169381000,-0.01182207,0.664433893,-0.000305599
4/7/14,151.250885,184.3399963,186.2599945,183.9600067,185.9499969,140803000,-0.011051714,0.646039046,-0.00014273
4/8/14,151.8744812,185.1000061,185.3999939,183.5899963,184.2599945,112660000,0.004122926,0.652825543,0.006807237
4/9/14,153.5072784,187.0899963,187.1499939,185.0599976,185.6000061,100254000,0.010750965,0.670595012,0.008510573
4/10/14,150.2826691,183.1600037,187.1699982,182.9299927,187.0800018,172959000,-0.021006231,0.635502107,-0.019671908
4/11/14,148.9288788,181.5099945,183.4199982,181.3099976,182.1399994,167251000,-0.009008293,0.620769026,-0.023298548
4/14/14,150.1021576,182.9400024,183.3699951,181.4400024,182.9299927,132382000,0.007878115,0.63353763,-0.021318963
4/15/14,151.1360321,184.1999969,184.3300018,181.5099945,183.3200073,157093000,0.006887806,0.64478912,-0.010740988
4/16/14,152.7195892,186.1300049,186.1399994,184.6499939,185.4700012,105197000,0.010477694,0.662022718,0.003775152
4/17/14,152.9329071,186.3899994,186.9100037,185.5599976,185.8800049,105255000,0.001396794,0.664344222,0.000429314
4/21/14,153.4662476,187.0399933,187.1000061,186.2100067,186.4400024,68329000,0.003487415,0.67014848,0.011191046
4/22/14,154.1636658,187.8899994,188.3999939,187.1300049,187.2299957,85790000,0.00454444,0.67773837,0.017932585
4/23/14,153.8026428,187.4499969,187.9199982,187.3000031,187.8200073,73869000,-0.002341816,0.673809415,0.010566848
4/24/14,154.1144562,187.8300018,188.3899994,186.9299927,188.3699951,88170000,0.00202736,0.67720283,0.004384766
4/25/14,152.8508453,186.2899933,187.3300018,185.8699951,187.2200012,100380000,-0.008199171,0.663451157,-0.01041192
4/28/14,153.3349152,186.8800049,187.6900024,184.9600067,187.0500031,135121000,0.003166942,0.668719211,-0.010589076
4/29/14,154.0487518,187.75,188.0399933,187.0800018,187.4799957,84098000,0.004655409,0.67648778,-0.004665652
4/30/14,154.5082703,188.3099976,188.5,187.1799927,187.4400024,101508000,0.002982942,0.681488645,0.010246578
5/1/14,154.5246887,188.3300018,188.8399963,187.7299957,188.2200012,93019000,0.000106263,0.681667325,0.021644857
5/2/14,154.3031921,188.0599976,189.1399994,187.7799988,188.3099976,98122000,-0.001433406,0.679256813,0.015991567
5/5/14,154.598526,188.4199982,188.5500031,186.6199951,187.1399994,75883000,0.001913984,0.682470884,0.007108768
5/6/14,153.2528992,186.7799988,188.1300049,186.7400055,188,85454000,-0.008704008,0.667826644,0.019764289
5/7/14,154.1554565,187.8800049,187.9700012,186.0099945,187.4100037,106500000,0.005889333,0.67764903,0.035094454
5/8/14,153.9913483,187.6799927,189.0500031,187.0800018,187.7100067,93618000,-0.001064564,0.675863066,0.025910292
5/9/14,154.2211304,187.9600067,188.0399933,186.8300018,187.7100067,83679000,0.001492175,0.678363748,0.020412725
5/12/14,155.72258,189.7899933,189.8800049,188,188.8000031,86940000,0.009735693,0.694703782,0.019663428
5/13/14,155.8620605,189.9600067,190.4199982,189.7700043,190.0399933,66454000,0.000895699,0.696221727,0.019153193
5/14/14,155.123642,189.0599976,189.8800049,188.7899933,189.7899933,72367000,-0.004737642,0.688185637,0.010799732
5/15/14,153.7616272,187.3999939,188.7200012,186.4799957,188.6799927,154956000,-0.008780188,0.673363049,-0.002607869
5/16/14,154.2949677,188.0500031,188.1300049,186.7200012,187.5099945,97458000,0.003468619,0.679167307,0.003201017
5/19/14,154.8610687,188.7400055,188.8899994,187.5200043,187.6900024,63839000,0.003668954,0.685328094,0.004844533
5/20/14,153.8846893,187.5500031,188.6699982,187.0700073,188.6499939,111644000,-0.006304873,0.674702314,0.006763744
5/21/14,155.1811371,189.1300049,189.2200012,188.0599976,188.0899963,89093000,0.0084248,0.688811347,0.012040454
5/22/14,155.5585327,189.5899963,189.9799957,188.8600006,189.1799927,61549000,0.002431968,0.692918483,0.009800669
5/23/14,156.1820831,190.3500061,190.4799957,189.5899963,189.7599945,61092800,0.004008462,0.699704481,0.01083316
5/27/14,157.1420441,191.5200043,191.5800018,190.9499969,191.0599976,72010000,0.006146422,0.710151582,0.016938105
5/28/14,157.0272217,191.3800049,191.8200073,191.0599976,191.5200043,66723000,-0.000730692,0.708901988,0.017653747
5/29/14,157.839447,192.3699951,192.3999939,191.3300018,191.8200073,64377000,0.005172513,0.717741306,0.020963466
5/30/14,158.0938416,192.6799927,192.8000031,192.0299988,192.1900024,76316000,0.00161173,0.720509841,0.031587933
6/2/14,158.2743988,192.8999939,192.9900055,191.9700012,192.9499969,64656000,0.001142089,0.722474816,0.026719406
6/3/14,158.1923523,192.8000031,192.8999939,192.25,192.4299927,65047000,-0.000518381,0.721581917,0.02728078
6/4/14,158.5123138,193.1900024,193.3000031,192.2700043,192.4700012,55529000,0.002022611,0.725064007,0.027824874
6/5/14,159.5460968,194.4499969,194.6499939,192.6999969,193.4100037,92103000,0.006521783,0.736314501,0.024553387
6/6/14,160.3091431,195.3800049,195.4299927,194.7799988,194.8699951,78696000,0.004782607,0.744618611,0.028532168
6/9/14,160.4733429,195.5800018,196.0500031,195.1699982,195.3500061,65119000,0.00102427,0.746405571,0.03448669
6/10/14,160.4897003,195.6000061,195.6399994,194.9199982,195.3399963,57129000,0.000101932,0.746583586,0.043756516
